mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,label,file_path
-709.3166,97.73631,18.039366,29.407263,23.12993,21.203358,2.2474065,0.10758391,2.0029778,2.7209027,-1.7355788,-4.690604,-3.5234733,16.255037,6.2474585,5.2947435,5.9287457,6.2561665,3.9210992,3.1642313,3.6490011,4.16751,3.5939481,3.640908,3.7132454,2.8852105,1.3605446,0.52653396,-0.11198946,-0.42636558,-0.48770392,-0.18422271,-0.18232638,0.10314027,0.010933362,0.06752948,-0.21993904,0.018994939,0.14627637,wake,dataset\wake\Berkan_Öksüz_Wake_1.wav
-739.67017,99.792984,17.695599,34.367126,20.412106,16.234072,-6.614409,2.7949724,-0.45754385,0.29160702,-9.3797035,-4.2362533,-5.9666686,11.724507,4.983747,5.121148,5.3900957,5.226126,3.847989,2.9459975,3.5572052,4.348322,3.7477403,4.2681723,2.954068,3.5249147,0.5255232,0.49699306,-0.1516012,-0.43835467,-0.30003372,-0.21823151,-0.16935918,0.0073531456,0.004489295,-0.13742344,0.035772316,0.19628963,0.14811404,wake,dataset\wake\Berkan_Öksüz_Wake_1.wav
-734.0404,100.608,20.463873,30.860424,23.924328,23.18317,4.448745,1.9401255,4.247533,4.178899,-0.7428817,-4.370775,-4.324938,18.085138,6.47033,5.118187,5.46163,5.56031,4.486577,3.109686,3.1381485,3.7713532,3.538628,2.9860306,3.9603488,2.7789283,-0.21721381,0.46333653,0.32823896,0.08128189,-0.30445203,-0.2999113,-0.04079116,0.20503318,-0.042285662,-0.005654633,-0.114875205,0.0816479,0.012482682,wake,dataset\wake\Berkan_Öksüz_Wake_1.wav
-260.7219,112.48157,-42.783836,28.127464,17.591045,-9.436589,-0.3984369,-7.5051413,0.47325057,-10.7876625,1.9747201,1.9375354,-0.6096324,92.85033,31.944586,29.89253,21.286015,17.072304,13.046602,15.722912,12.839116,6.1545653,14.6623955,10.177087,8.175017,6.4444246,4.402671,-2.5513182,2.2168574,0.81485987,0.91515905,0.3924775,-0.6547474,-0.15895653,-0.26882142,-0.08078009,-0.73636484,-0.7635828,0.041935913,wake,dataset\wake\Berkan_Uz_wake_1.wav
-278.38882,108.74151,-48.694138,40.531067,2.7538059,-7.924876,-5.6257434,-4.4225883,-6.039444,-4.9020014,6.7145,0.6523066,1.0272048,83.917854,29.850716,30.649895,23.183332,17.968126,13.499007,11.824385,12.526739,7.452503,14.571834,10.391619,6.5548377,6.1910777,3.758796,-2.101596,2.274067,0.56456846,1.1129947,-0.25289088,-0.50642574,-0.19851695,-0.20000094,-0.34065387,-0.81348616,-0.09424011,0.0077991486,wake,dataset\wake\Berkan_Uz_wake_1.wav
-270.02502,109.220856,-44.658855,23.094776,16.87104,-9.501107,-0.9389111,-8.680526,0.1401211,-9.742487,4.7314606,2.6787958,0.30595386,77.114746,28.968876,28.653442,22.161072,14.826822,11.506899,15.315039,11.756446,9.469591,13.487482,10.05044,7.87599,5.26836,5.712552,-0.9753701,1.4514034,-0.95310235,0.45381162,0.1532796,-0.64331853,-0.65598994,-0.8753302,-0.07177837,0.044371612,-0.664369,-0.21380475,wake,dataset\wake\Berkan_Uz_wake_1.wav
-479.79633,33.533905,-6.27101,14.795938,-5.7741838,6.3563604,-5.453783,-2.212636,-2.1077113,-8.816162,-3.897927,0.18312937,4.1345553,243.39082,44.55241,31.498556,31.2254,26.023783,17.448765,23.634905,5.4803457,9.162432,13.649007,8.214999,6.853006,5.2892866,10.281782,0.44735533,-0.5186423,1.3895897,-0.05440879,0.7474302,-0.97949433,-0.0051602945,-0.40700743,0.20924446,-0.4627516,-0.36884463,0.14210746,wake,dataset\wake\Berke_Yilmaz_wake_1.wav
-488.35663,29.376999,-7.478782,14.358224,-7.609703,8.616275,-14.232546,0.19995892,-11.67436,-4.317577,-3.1732106,6.7813463,-10.66885,246.90436,31.19371,28.20546,28.103624,24.339764,20.477692,22.342718,8.282872,14.85871,8.567844,9.0075655,7.468511,8.228892,12.219592,0.09257227,-0.1294114,1.1425325,0.3024932,0.028698854,-1.4743257,0.16014174,-0.45774168,0.17481819,-0.81218755,0.28261554,-0.30037355,wake,dataset\wake\Berke_Yilmaz_wake_1.wav
-476.64084,29.883545,0.69273067,15.587044,-2.4260006,9.588919,-8.118279,-2.5231733,-5.6036882,-8.735581,-8.26983,1.4082642,6.009921,229.11761,39.60887,42.185276,28.043646,30.4098,16.826778,24.159252,4.7716613,10.53982,12.706163,8.739243,6.170118,7.693043,9.195815,-0.58788896,1.8038006,1.3084368,0.6983082,0.7838236,-1.2502873,0.124555975,-0.9511718,0.11051586,-0.99253637,-0.25419205,0.62922585,wake,dataset\wake\Berke_Yilmaz_wake_1.wav
-473.4026,157.49335,35.004303,11.130025,10.532625,8.932447,-5.1660085,-0.7955462,-5.263817,-1.5435288,-2.6798444,-2.1066124,-7.8796573,100.52602,48.0106,11.836022,23.209854,11.84994,5.624824,10.991972,6.439991,4.7113314,7.087057,5.86717,4.2213416,4.1314106,10.50449,-0.056496263,-0.5868972,2.1606615,-0.19700265,0.17568183,0.65328455,0.16546246,0.29653314,0.43224522,0.20279977,0.2416955,-0.3591215,wake,dataset\wake\Betul_kis_wake_1.wav
-492.87466,160.09967,29.391758,10.924045,9.1992655,5.7258143,-5.6451797,0.73074675,-7.5832067,-1.525167,-8.401817,-6.149686,-10.284872,86.75634,44.211346,7.7426543,20.014269,13.574358,6.54727,12.769358,4.727916,7.06425,6.991037,4.6656146,5.388369,4.5662856,9.476931,-1.2156097,-0.48878038,1.8385435,-0.50522095,0.46380842,0.33318105,0.13646056,0.5422255,0.20545907,0.27905983,-0.2943402,-0.30382013,wake,dataset\wake\Betul_kis_wake_1.wav
-484.2801,151.0713,34.013977,13.7997675,6.564373,4.828707,-4.16741,1.2018533,-6.180964,-1.6447328,-2.403841,-3.6305923,-9.639252,100.4854,46.00178,12.115863,21.312382,15.669274,10.42274,11.1411705,8.3602495,5.052068,6.7562375,6.005109,5.10344,4.27395,10.703165,-0.5481447,-0.8267811,1.1091293,-0.6229683,-0.58652633,0.3837136,0.5009833,0.065495715,0.58472157,0.4538519,0.019586876,-0.37479657,wake,dataset\wake\Betul_kis_wake_1.wav
-590.96765,68.136475,8.904887,25.0109,10.235257,9.015388,-4.5211315,7.2424216,4.6620154,0.9099046,-3.0751817,5.8387785,1.4276583,183.5983,27.268274,7.989104,10.570198,6.8624067,5.9148917,6.4218287,4.3313127,3.6079826,4.943039,4.76276,3.7812293,3.589975,21.27618,2.3906558,0.21011537,1.2771492,0.0074077547,0.2280662,-0.23049597,0.37588358,0.23718919,-0.03280559,0.033788357,0.040699136,-0.10171026,wake,dataset\wake\Beytullah_Tutuncu_Wake_1.wav
-604.0933,68.57782,12.225134,26.542965,6.0738187,4.835392,-3.7285378,11.766985,-0.23974831,-2.3072815,4.1111875,7.672662,-0.6870556,176.77837,25.88148,6.5616856,13.041039,9.92278,7.1616545,6.749364,5.922702,2.5442235,4.9772305,8.626479,5.2642255,4.8710146,22.838459,2.7314167,0.69145554,1.704634,-0.62203395,-0.18211095,-0.48919016,0.71515083,0.03076521,-0.19765241,0.7564086,-0.01281631,0.04824382,wake,dataset\wake\Beytullah_Tutuncu_Wake_1.wav
-522.7734,65.61436,8.241248,30.296871,10.028382,1.2199482,-5.328499,2.6296911,6.8149204,-4.678663,-4.7481623,6.5442553,0.058443666,142.01056,27.625952,9.429997,20.775276,8.586287,16.583544,6.90705,8.45506,5.3445873,9.99395,7.064821,5.9609866,6.5732474,21.168758,2.8561854,-0.2417524,2.9222107,-0.2949355,-1.5511956,-0.65326,-0.65879625,0.43436325,-1.0938305,-0.44444063,0.7723155,-0.52567655,wake,dataset\wake\Beytullah_Tutuncu_Wake_1.wav
-633.9914,55.18287,27.970806,31.722046,1.898484,-6.0730233,-5.5810833,-0.9942713,-1.6137972,-4.9841323,-1.1018181,3.6190698,-1.7768911,131.08392,27.371267,13.024828,17.256048,16.977106,9.473839,8.482433,12.105311,7.937503,7.539806,7.1164455,6.896618,3.7344534,15.970134,3.3038888,0.15638337,2.3026812,-1.3716838,-0.97097546,0.060021967,-0.3205812,-0.22429378,0.11365063,-0.5125913,0.16208205,-0.1889252,wake,dataset\wake\Beyza_Karakaya_wake_1.wav
-679.7666,69.52007,36.461174,31.179617,-8.992409,-9.282547,-3.3642352,2.73043,-4.3379297,-5.0628033,3.6052427,-0.60703516,-5.586055,145.5429,24.201508,11.180626,13.765195,22.471977,6.6067348,11.363053,13.188384,5.6922545,5.312312,8.3618555,4.445773,3.9505372,16.620638,2.5757198,0.4672055,1.7871842,-2.146912,-0.5778341,0.505826,-0.09141832,0.49021617,-0.08146341,-0.19196111,-0.041340973,-0.21622464,wake,dataset\wake\Beyza_Karakaya_wake_1.wav
-655.62244,76.48204,31.446098,38.934875,-2.0649781,-9.3085785,-7.053235,0.15886456,-0.22843897,-5.129657,-1.4730141,5.109012,-3.2578692,146.40392,35.39781,14.952573,20.750534,17.737856,9.427774,8.046542,12.179601,9.44134,8.8186245,7.951888,6.9670954,4.8081727,11.383987,3.9327066,0.1460866,1.4704907,-0.6249943,-0.5848583,-0.22222172,-0.7201841,-0.16809547,-0.19809046,-0.36117113,0.17792827,-0.4677148,wake,dataset\wake\Beyza_Karakaya_wake_1.wav
-522.3974,86.31575,-2.1814747,24.702013,-12.490536,-8.338614,-8.917311,-0.4392848,-14.633063,-8.341116,-4.3463883,-3.2872715,-1.2778689,131.79648,54.023857,46.582436,28.090794,32.81276,15.248899,14.196295,10.623746,14.676228,9.498315,11.429418,10.812732,7.626605,5.751096,-0.14651138,-6.1450157,-1.913756,0.5978523,0.22644404,0.5631415,0.56158525,0.5053043,0.3134944,-0.6487911,0.36978477,0.21565485,wake,dataset\wake\busra_basan_wake_1.wav
-539.1692,84.3041,-3.2362983,17.679953,-19.292007,-6.1871223,-10.388978,-5.6292486,-20.042734,-1.3676661,-8.686926,-4.5948358,-16.088478,144.09396,53.536182,41.76416,20.537642,38.995193,8.318997,13.404443,10.484679,16.98928,6.1065054,13.56173,8.858444,13.847735,6.345901,-1.2612535,-5.425693,-1.5215025,1.1125194,0.20121925,0.53590405,-0.043241646,0.36118135,-0.41967452,0.12305446,0.12732753,-0.11361995,wake,dataset\wake\busra_basan_wake_1.wav
-518.2287,90.989395,-11.514781,21.978924,-14.746708,-7.4302797,-9.257961,-1.7509283,-17.236366,-9.725152,-5.2798643,-4.0474567,-2.8754241,126.18845,51.640316,50.673443,26.386662,31.975922,11.945116,10.903413,11.80208,12.762222,9.048292,10.283917,9.726133,6.9024744,4.2922454,-2.2212238,-5.6223145,-0.8438897,0.12443972,-0.19073129,0.23465337,0.80405563,0.3563969,-0.055446297,-0.41587937,0.35632184,0.1019978,wake,dataset\wake\busra_basan_wake_1.wav
-796.30444,56.89568,34.18692,26.005459,22.838064,13.452732,4.873349,3.5111082,-3.7066545,-0.64694685,-5.941415,-8.937767,-9.450874,48.9467,8.749338,5.2196307,5.9529076,7.602157,4.8937516,6.7275615,4.422919,9.005884,4.0575523,5.383734,5.362741,3.4510336,3.5556738,-0.19078405,-0.30308944,-0.015043274,0.36851975,0.050587595,-0.6265186,0.111234486,-0.69088084,0.05615127,-0.54932845,-0.32355696,0.12761211,wake,dataset\wake\Ceren_Nizamoglu_Wake_1.wav
-825.86066,64.2522,32.501804,28.042105,17.167744,9.838844,0.9541082,0.38096386,-9.201908,-2.4351137,-14.8668785,-7.8730345,-12.507141,51.956596,9.254758,5.801374,9.153378,9.259693,6.9944654,5.778059,3.8788388,9.854168,5.064082,9.549775,4.570883,4.14458,4.047249,0.0050092936,-0.569061,-0.32108057,0.29611734,-0.20506787,0.08074446,0.02626916,-0.8007495,-0.19040251,-0.72647595,0.36045253,0.09915228,wake,dataset\wake\Ceren_Nizamoglu_Wake_1.wav
-786.007,65.67512,29.058306,24.394428,17.342129,7.780506,5.3716435,7.4846945,-5.317952,-2.4110847,-7.787182,-9.201183,-10.93944,92.563576,20.653112,16.108927,10.175002,16.180075,14.423366,5.728144,8.16078,9.002808,3.8496559,5.6007648,5.973576,3.4953225,8.241651,1.7765977,-1.8345412,-1.2788229,-1.859954,-1.5438638,-0.027079783,0.74337554,-0.045534473,-0.18346056,-0.34897703,0.33995682,-0.03204048,wake,dataset\wake\Ceren_Nizamoglu_Wake_1.wav
-313.20926,27.46207,-44.48672,13.775635,-45.096806,-13.275588,-16.154682,-42.79492,-14.627443,-15.674285,3.752472,-22.086731,2.7866936,59.921413,35.48035,43.178757,31.386591,33.64434,20.367369,16.015564,14.032815,14.859116,9.045336,10.911987,9.693161,9.420862,1.964709,3.7803488,-1.5597253,0.47679326,0.8066359,-0.6208215,0.26795238,0.31022835,0.922286,-0.8267642,-0.33160305,0.69789964,-0.5200167,wake,dataset\wake\ceren_ozturk_wake_1.wav
-333.70154,18.962168,-50.380486,6.669572,-55.357094,-1.092628,-38.82334,-31.070305,-12.021608,-2.665088,-9.161795,-13.864544,0.684258,48.82582,27.183445,42.792957,27.642725,31.65503,21.774796,13.639068,13.189189,10.282355,10.173397,5.956709,5.8858895,8.628589,1.2354571,2.917809,-1.6096896,0.657578,0.84946585,-0.5992614,0.16365278,0.25647402,0.3755021,-1.2546424,0.5273545,-0.5542793,-0.33586848,wake,dataset\wake\ceren_ozturk_wake_1.wav
-334.44708,32.778004,-50.739304,8.213954,-46.596962,-13.240785,-15.645534,-41.8418,-13.219648,-15.2915745,3.227986,-18.795488,3.3125174,59.307545,30.127512,37.122982,30.814741,27.754333,20.558424,13.72691,13.507429,12.591861,9.871572,9.477471,9.649077,8.517951,-3.8142667,2.9935083,-0.49081457,-0.97899616,1.3618925,-0.06377062,0.3665015,0.7085741,0.5423357,-0.16324341,-0.7737868,1.0852511,-0.9900339,wake,dataset\wake\ceren_ozturk_wake_1.wav
-627.49774,119.946594,33.9151,17.475601,19.047417,4.5612326,5.9067755,-0.043030918,1.9033763,-9.299591,-2.595808,0.77258056,6.1738167,112.447876,32.461002,13.55496,9.450474,10.278442,5.5036883,7.251648,5.3821473,5.6676884,5.7801213,4.338578,3.039582,4.4952707,8.885469,2.9064488,1.2502484,0.37968165,0.508342,-0.06094423,0.29967117,-0.4776858,-0.28007275,-0.41881907,-0.41673517,-0.09339654,0.34886163,wake,dataset\wake\Cigdem_Kurt_wake_1.wav
-645.2687,127.99684,26.613636,23.186203,11.960114,5.3618813,0.9572655,0.8903929,-7.2411566,-6.2525873,3.7185125,5.671317,5.7125688,86.48007,24.936483,8.497845,8.134973,10.320065,6.220942,5.665098,6.9830647,3.249,4.12066,5.713963,4.0555696,3.5568047,5.4481,1.8715808,0.60294235,0.38248223,0.4054551,-0.013873741,0.32086518,-0.53191626,-0.2877565,-0.21994738,0.13221747,0.3413058,0.30433828,wake,dataset\wake\Cigdem_Kurt_wake_1.wav
-630.4429,116.481476,32.155724,26.07695,16.880533,1.5636792,10.024635,2.1297822,1.2000154,-8.580958,-0.59749264,1.1236907,5.77917,111.239265,29.873045,13.049137,17.172213,16.223103,13.99305,9.534939,3.7641773,7.08125,6.522959,5.4761143,3.4606838,4.668738,12.357029,0.8808229,0.30523798,1.9519141,-0.8884355,-1.6275723,0.73441803,-0.23042217,-0.67570037,-0.11221586,0.07133417,-0.23474905,0.020108603,wake,dataset\wake\Cigdem_Kurt_wake_1.wav
-576.2241,68.08168,28.303753,26.85884,6.8685136,16.687595,19.030571,5.48687,6.3730254,3.6353116,-2.0457501,-2.2351115,1.6582613,114.86253,18.998844,19.222687,5.5661325,32.79504,9.583884,9.937968,19.964268,7.6441627,6.9606047,9.430452,10.972382,6.26072,13.373804,2.1666338,-2.3145573,0.091807924,-3.830801,-0.86393213,0.71837056,-2.205535,-0.84039754,-0.6423476,-0.8026727,-1.1449153,0.3911338,wake,dataset\wake\Dilara_Ozturk_wake_1.wav
-597.7969,72.6471,26.053055,25.806074,4.6539216,24.143831,12.90671,1.847681,3.017133,-1.8136723,-5.080415,2.9089174,-0.19436982,123.693665,14.1568365,21.915886,6.539847,36.27958,7.3157225,9.1998205,18.90183,5.712198,8.164294,10.872483,5.588388,4.158534,14.383169,1.4872991,-2.6130767,-0.44975686,-4.0761414,0.47161955,-0.74833715,-2.242369,-0.5776453,-0.8216555,-1.1018543,0.1635471,0.20512435,wake,dataset\wake\Dilara_Ozturk_wake_1.wav
-562.38904,70.2172,21.561157,29.136694,-1.9737952,14.468907,20.796103,0.6108626,5.260434,0.3697783,-4.253938,-5.7967873,3.8082514,133.76085,20.363438,25.687332,8.485645,39.153408,10.467326,8.4860525,21.108906,7.5254517,9.631444,9.876333,12.526194,8.03149,13.869423,1.3708667,-2.384615,0.70970273,-3.3661377,-0.9305848,0.13541527,-1.678672,-0.5921924,-0.94822896,-0.4356557,-1.1365736,0.5376744,wake,dataset\wake\Dilara_Ozturk_wake_1.wav
-569.28235,64.48709,7.2968054,27.4115,16.361649,-4.7028847,1.741016,3.5442188,1.8146319,3.9560325,-3.462695,9.181238,4.9415336,144.7217,35.60198,26.131584,28.834274,9.778731,18.892593,3.0220807,6.631768,11.361618,4.071647,16.600096,12.561419,12.602541,19.955614,2.722628,-2.1332006,3.8828378,1.0808873,-1.8266875,0.0033893678,-0.39305505,-1.0509853,0.15045917,-1.616838,1.6532406,1.3729405,wake,dataset\wake\Efrail_furkan_koca_wake_1.wav
-588.3559,60.377823,9.454754,32.864796,8.757021,-7.3137703,3.3612514,2.118185,4.209422,0.62468624,3.3427234,10.541745,-9.62863,146.19786,31.803127,22.566257,33.04845,11.466049,19.577263,3.4099402,13.306739,7.8288794,7.6723523,5.217071,21.620594,9.769542,20.070292,2.2018387,-1.2454622,4.3633065,-0.3766263,-1.7766702,0.15921916,-1.1215934,-0.39383417,-0.46699488,0.11275779,2.187825,-1.2708561,wake,dataset\wake\Efrail_furkan_koca_wake_1.wav
-559.8695,58.8641,4.1128974,37.7761,15.036062,-10.027121,1.0631776,2.217675,-1.722445,2.3777866,-6.453576,13.900824,6.897661,158.53322,34.03545,28.826674,35.979237,8.259709,22.781517,4.494733,6.3216367,14.508891,6.9733725,19.874847,14.143821,13.111065,17.435581,1.8582066,-0.507103,3.9270968,0.6528397,-1.306572,-0.17560771,0.010448925,-0.987125,-0.24586767,-0.9193457,1.3075397,0.43288255,wake,dataset\wake\Efrail_furkan_koca_wake_1.wav
-612.23413,90.3779,-11.3010025,32.17422,-4.365123,15.223552,-9.224585,7.119235,-5.336676,-3.8485403,-3.6549966,-0.6355462,-3.286702,146.38312,23.71266,5.230896,9.222691,3.8427558,5.290194,4.319083,5.0586824,3.4661348,3.3925438,3.6301122,2.852034,4.0036225,15.452537,2.2102933,-0.072469786,0.8142744,0.08359528,0.48478118,0.009273745,0.41102058,0.03474551,-0.05210965,0.022932477,-0.19585456,-0.22317004,wake,dataset\wake\Elif_sude_unal_wake_1.wav
-636.704,83.227295,-7.0417004,28.099756,-5.129199,11.737822,-10.606016,7.657078,-13.242369,-0.7638905,-5.5142193,-0.48933747,-7.4421353,144.85672,20.287443,5.596893,7.170982,3.8524737,5.9091783,4.2599626,4.5329337,3.9312637,4.0870667,3.1025937,3.4189813,3.3726776,15.657688,2.1827197,0.024361264,0.7617978,-0.16801743,0.45786875,-0.047932506,0.46254995,-0.07163043,0.27592143,-0.25114816,-0.21709391,0.07383619,wake,dataset\wake\Elif_sude_unal_wake_1.wav
-620.30005,88.847244,-11.138969,33.924595,-5.9844856,10.566264,-8.798819,8.042248,-6.125211,-3.0873225,-3.5158641,-2.567068,-2.764007,131.9803,22.372261,5.752901,9.1110935,7.866877,12.214476,4.778985,5.3492703,4.317187,5.1469045,4.3820157,4.291642,4.6749845,16.547783,1.1284565,-0.3454754,0.98094153,-0.7499371,-0.79744524,0.09462344,0.6503378,-0.28025597,0.50153387,0.3396425,-0.48265338,0.03861417,wake,dataset\wake\Elif_sude_unal_wake_1.wav
-585.65247,45.655502,-26.113178,11.781954,-21.842247,-4.5372424,-0.9581264,-0.6453639,-3.2272525,-14.239355,3.004035,-9.6380825,-6.7652826,198.56158,52.50355,44.903427,30.15732,34.351715,13.179209,10.329569,10.790836,9.142911,19.7555,6.099342,13.467061,8.875623,15.136543,5.197463,-4.1519146,-1.078064,-1.8807611,-0.32898372,-0.27843,0.49432683,0.43567646,-0.95317715,0.013712391,-1.0981721,-0.46462715,wake,dataset\wake\EmineHatun_Cakmak_wake_1.wav
-602.02,40.03702,-30.392967,7.3419123,-31.56601,5.774481,-5.407446,0.91373384,-14.979836,-4.323715,-4.245124,-13.262087,-9.37232,212.74081,46.207813,48.42553,24.99879,41.33471,8.582305,10.740624,8.013199,16.430443,8.1286,8.348309,14.288016,10.592195,17.13793,4.324162,-4.3765554,-1.372468,-1.3907801,-0.06386167,-0.0011216998,0.5366316,-0.68734574,-0.64407885,-0.5021044,-0.86413443,-0.97094226,wake,dataset\wake\EmineHatun_Cakmak_wake_1.wav
-587.0243,46.225014,-23.308105,8.295349,-24.366837,-5.5653815,0.776232,-1.9950986,-3.0925674,-14.028902,1.8893635,-8.408461,-10.608404,203.43243,50.026493,44.912273,31.143957,34.231243,11.454421,7.045548,8.107536,6.6241474,16.563225,11.268895,13.062199,11.490878,13.029818,0.8908751,1.1414356,0.006156549,0.08604516,-0.7062985,0.07623522,0.11732225,0.12339933,-0.5038254,-0.8173556,0.23829229,-0.695632,wake,dataset\wake\EmineHatun_Cakmak_wake_1.wav
-268.98193,101.57271,3.8462603,41.905693,-13.10541,-3.9406004,-10.095994,-13.312442,-0.619269,-7.3740673,0.7562909,-14.234899,2.934188,126.41226,47.443672,30.673996,33.271843,22.40944,17.298355,18.31283,14.188816,13.071967,14.068116,13.2645235,14.510646,6.223569,10.301821,3.1513565,-0.7397463,0.40321994,-0.85148776,-1.6220832,-1.8065437,-0.44414654,0.5286313,0.22269502,-0.20886618,0.033742577,0.51166445,wake,dataset\wake\Emir_Ozogul_wake.wav
-275.8698,99.84453,0.775967,34.562744,-28.512014,0.5239947,-19.142292,-3.0069976,-6.441316,-2.7823548,-7.767418,-7.041319,5.3194466,109.04024,42.042755,33.382202,29.119617,31.244673,20.033264,12.447892,8.752028,12.097579,7.5986114,11.065771,16.66162,11.350667,11.6844,2.7761507,-1.2117584,0.36421397,-1.6561341,-2.080474,-1.3945748,0.3421165,0.22341779,-0.21684118,-0.13465545,0.14487395,0.19536576,wake,dataset\wake\Emir_Ozogul_wake.wav
-283.05988,102.38394,1.0411248,38.813026,-13.255461,-2.985669,-8.760639,-11.615778,-0.7232499,-6.164903,2.7679424,-12.2022,3.1202095,112.31016,45.377007,25.766958,31.302444,23.764942,17.70775,17.746672,13.485412,10.646611,12.931232,12.271944,15.247258,6.0002513,5.763261,2.0485976,-1.2857536,1.4443326,-0.80093634,-0.91070026,-0.5320586,-0.5919003,0.5989547,-0.21401641,0.49681267,0.22358239,-0.08941957,wake,dataset\wake\Emir_Ozogul_wake.wav
-569.6611,71.195206,-8.682844,35.335876,-12.305235,-1.6760894,6.8178854,-2.8229117,-9.594573,3.4566598,2.1687388,-1.3976483,-4.0668564,189.36223,66.39366,20.29686,50.379353,25.373312,19.725334,12.075427,10.152756,12.11808,8.35741,9.392968,9.508844,7.2901974,11.3589115,4.5773444,-0.15141746,-0.39311495,-1.7815759,-0.22350597,-1.2509468,-0.1447317,-0.60090613,0.39206728,0.21960232,-1.0411441,0.066097476,wake,dataset\wake\emre_samet_eroglu_wake_1.wav
-576.0391,68.51244,-5.1106424,32.314346,-23.649477,4.4097595,3.2044036,-10.126207,-4.851507,6.8989124,-2.9412813,-4.7471,-8.080836,192.3723,58.97791,15.452949,44.90097,35.693806,14.8605385,8.743062,14.373514,9.102248,9.87678,8.9823675,7.9185615,9.884494,11.644215,4.325849,-0.523512,-1.0921671,-1.8097715,-0.17503482,-1.0197779,0.040247083,-0.46544564,0.68553454,-0.8810569,-0.5800416,-0.07299583,wake,dataset\wake\emre_samet_eroglu_wake_1.wav
-555.87537,74.78123,-6.041606,42.23771,-15.604596,-3.2595153,6.404453,-2.6091366,-12.722094,3.159261,2.1975446,-0.21017933,-3.231223,176.64809,60.95113,24.851715,49.57482,25.03381,20.596533,11.975234,12.446649,12.140507,6.7088647,7.9123373,8.848518,6.836251,9.082674,0.850577,1.4550409,2.5066319,-0.55021864,-0.4841044,-1.355566,0.42852634,-0.8163561,-0.21167445,-0.54761577,-0.57205725,0.3189085,wake,dataset\wake\emre_samet_eroglu_wake_1.wav
-599.4619,70.15051,-11.646857,8.243309,-2.9679544,-10.746649,-4.659584,-1.2212392,-7.8631625,-9.423347,-13.446117,-11.608288,-11.324926,209.85365,52.062317,19.93,16.233366,6.080634,12.822394,3.2478983,7.4304876,7.3611984,8.931646,11.235985,10.831751,12.721084,18.844215,2.5429397,-2.2673087,1.7409139,-0.7954669,-1.5894761,-0.23887387,0.6535074,-0.02456794,-0.87148345,-0.41381127,-0.29800183,0.41055688,wake,dataset\wake\enescan_gürel_pozitif_1.wav
-620.8275,68.25922,-15.635258,11.6612,-10.848264,-10.734602,-4.7107725,-6.8938417,-17.381523,-14.261934,-18.06721,-10.606152,-15.84622,203.63756,46.193695,20.298367,15.827777,16.40358,11.669322,3.1753187,9.209583,12.555705,10.72121,12.706382,11.541194,10.846618,19.180296,1.94167,-2.2111137,1.8059115,-2.119454,-1.4132459,0.0018899199,0.23275411,-1.232062,-0.57269394,-0.23738043,0.33013973,-0.7703296,wake,dataset\wake\enescan_gürel_pozitif_1.wav
